"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.143600664283435 0.756121644195802 0.0389053951136099 0.00570288173976573 5.76793715869423e-32 3.6622234436705e-12 0.000874980709457742 0.14824470659207 0.316012113163797 0.0990679790700526 0.304340134974578 0.442397016725823 0.52164569042237 0.000191522046109485 0.574269802154112 2.15954999635612e-06 0.761975362740404 9.07773149340893e-10 0.564674834741276 0.000589676026814732 0.124988467300171 0.576103443973589 0.0724781851081958 0.0027135442066521 0.994776899104053 1.10459134510295e-16 1.36161972881251e-06 0.197752097979905 4.36114634292572e-09 0.00565883320001646 0.237558975632209 0.0426195930860441 0.026501310550187 0.338317696077252 3.0335441626905e-05 1.29270631456102e-06 0.0776177248667291 6.79708620156064e-06 0.280755843581619 4.36194967392023e-06 0.0134528345773018 3.73204079207556e-09 0.564803100219638 0.0323244913919036 0.627509605302071 0.758707650499793 0.595143632047897
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" 1.29270631456102e-06 4.86404700197818e-05 1.195381411745e-06 0.000387497305417572 1.85620991318152e-07 1.45771005622283e-34 5.1457861763835e-16 0.102789413938743 1.75325733025279e-06 7.75230355943619e-06 1.46781982020447e-05 1.29127794962062e-06 0.000158295155467296 1.00962701096274e-06 0.00053683800603413 5.65906255962545e-06 0.866423166669443 0.000119640941301903 0.0126930216997687 3.61542681920366e-06 0.415749506823931 4.71292108230291e-05 4.12329906106353e-06 2.94447000455208e-05 3.29915855648609e-08 0.000409505080436929 2.87783701966445e-06 0.00333541562785764 4.589904689619e-05 1.41055104369133e-10 2.64178465982399e-06 7.02327586952769e-06 3.73976388726484e-07 6.18020556558928e-07 8.13365905623813e-07 0.454290447236618 1 8.9465801433915e-06 8.19529547174942e-05 6.73898530551352e-07 7.22474171951362e-09 4.35005690528997e-07 0.00105955794194683 0.304072362210074 0.000202484543014094 3.42968415231337e-06 1.98890503068332e-05 3.54703314359487e-05
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" 0.0776177248667291 0.39345687660509 0.0975197947175758 0.0353015347814558 0.000308216206558225 3.87075298034177e-32 9.29489019197125e-13 0.00222040225222961 0.0822062193643724 0.887788836796311 0.460207329999935 0.11967616259132 0.684102810784215 0.0308378186283682 0.00246329804495194 0.863389827984023 4.31057677003891e-06 0.990144741647977 2.676274877192e-09 0.728013926867517 0.00105059929456127 0.263484854962457 0.243534902834687 0.205366688148762 0.00116868238336561 0.845347196829271 4.02776840174915e-16 2.40278000621717e-05 0.51590607879504 2.2638182647816e-10 0.00416508649882098 0.63211405065527 0.0118696576208769 0.00396897412756475 0.015669504858448 7.73947323132437e-05 8.9465801433915e-06 1 0.0010495182532377 0.028519162106711 4.37950840362985e-07 0.000495670066962349 9.84211119494002e-09 0.601168812449822 0.119280817338152 0.606526514206628 0.877257260878478 0.430992529760076
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" 6.79708620156064e-06 0.163322489696465 9.78453346413577e-06 0.0170703923164304 4.8915987805955e-08 1.8775736875537e-32 1.95176696139229e-14 0.0447516923111569 0.00405552156255734 0.0217168136880906 0.0296234134806147 0.00145659054595926 0.306793853700257 2.30193425435435e-06 0.547645990209665 0.0152707405916649 0.000180102104606735 0.298556071502601 4.07353613636305e-08 0.00369018202730213 0.00870875004680233 0.697537314313689 0.000845859070275671 0.454839683194921 1.02289516588862e-05 0.415307115562141 8.49396020110296e-15 0.0241415115330844 0.150706576184935 2.91821104297839e-13 0.000234354366966773 0.0573733188772639 2.31791811582548e-05 4.02689477224534e-06 1.38445034228857e-06 0.00233907656741044 8.19529547174942e-05 0.0010495182532377 1 2.51317341352327e-06 7.69243698065876e-11 8.17104180099275e-08 1.56475304911551e-07 0.8329851061269 0.664198155324037 0.00138071481456262 0.0457814453943997 0.101893352874153
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" 0.280755843581619 0.0835483048314611 0.469738627322916 0.0415112030072957 0.166399027317193 2.56886501164808e-31 1.17500975099508e-11 0.000368502018461701 0.246561743345672 0.15338803401467 0.0456968091642037 0.542654355382093 0.306281168455143 0.449002562551672 9.46520731627223e-05 0.312168155554162 1.5315641588796e-06 0.606058703833094 2.89332578015109e-09 0.2635881926763 0.000285728560408139 0.0648502743027908 0.810750399523262 0.0327555328008801 0.00574993327467529 0.855704957512249 1.04250503711673e-16 6.64734478893477e-07 0.100667757150851 3.53089618251779e-07 0.00862099583615272 0.106430888437166 0.0914269279489717 0.11302963563154 0.607102027809419 2.1174034556337e-05 6.73898530551352e-07 0.028519162106711 2.51317341352327e-06 1 6.49081859510793e-05 0.676672773872016 3.03986699983162e-09 0.503912785241081 0.0126713681572266 0.299434890904131 0.540606563737271 0.755155565763035
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" 4.36194967392023e-06 1.86706118441979e-05 1.38906844219732e-05 0.119545419617914 0.0013779950809705 2.99430046736448e-30 9.68104180953829e-08 2.95987954060554e-07 0.250580698454568 2.12794545748627e-05 4.9955064376663e-06 0.0111622043532924 0.00476996439110271 7.37527667888032e-06 9.42378200109195e-10 6.62645785162462e-05 1.8473427383804e-08 0.0239156066229587 7.86702011156276e-12 1.80699149993569e-05 2.11731911816232e-06 0.000102481504759555 0.0010164106020733 1.11447487306509e-05 0.53105036427645 0.115325726967851 1.537413741954e-19 1.74446241379444e-11 1.2578251999909e-05 0.173308390893019 0.0823692628555477 4.28178577218954e-06 0.125278128554501 0.0107531094342037 1.10190305140363e-05 4.88493713723763e-08 7.22474171951362e-09 4.37950840362985e-07 7.69243698065876e-11 6.49081859510793e-05 1 3.9047073436698e-05 3.05996699810234e-10 0.283908092321862 1.57865846632575e-06 2.36889391559515e-05 0.00320622907282625 0.0912751341706047
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" 0.0134528345773018 0.0365056972349287 0.138957448302325 0.0459884583615873 0.144273605657021 5.75518207895895e-32 5.83381167678641e-12 0.000334489122854938 0.257219278498378 0.075787567407909 0.0161621746920479 0.665929021009055 0.263825492015202 0.0391601411001849 1.31558567728822e-05 0.197992748127664 8.85261242605667e-07 0.546044866153367 4.57671306904982e-10 0.115431009508237 0.000271125168490605 0.0537383113520588 0.910757851808394 0.0201242263707468 0.00569114851391921 0.839415346462485 3.4134133227858e-17 1.00078351564606e-07 0.0584656053956374 9.20518820231067e-08 0.00801204451492069 0.0526342653371016 0.130698565606989 0.152167205313784 0.0960262454559174 1.13524967296066e-05 4.35005690528997e-07 0.000495670066962349 8.17104180099275e-08 0.676672773872016 3.9047073436698e-05 1 2.25211366755835e-09 0.52149000426388 0.00700474220287368 0.145011214238518 0.454906177732407 0.791789245995978
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" 3.73204079207556e-09 2.19875444085308e-08 3.27521270198899e-09 6.75162444689425e-07 2.56439375814984e-09 1.19857649233863e-30 6.40648534725583e-17 2.55035923088347e-05 1.50501434035257e-09 5.80434474393106e-09 3.94144593261251e-09 1.53814440085047e-09 1.28762912078626e-08 3.30643023342612e-09 2.07411006524654e-07 1.42723467192268e-08 0.000441329860007696 1.34461698276245e-08 0.234822134879562 9.32000454460773e-09 0.000603088997978481 1.34170129535083e-07 7.76010653870194e-09 9.25347749509302e-08 4.7015029682219e-10 2.8485090821592e-07 0.873079472829053 3.0922748286772e-07 3.3506116004569e-08 1.64006093899457e-10 7.98075411569288e-09 2.06825482977507e-08 6.05814887075368e-09 2.06422874489502e-09 2.99559798358219e-09 0.000100876347404069 0.00105955794194683 9.84211119494002e-09 1.56475304911551e-07 3.03986699983162e-09 3.05996699810234e-10 2.25211366755835e-09 1 0.00326820235268876 5.49453993446163e-08 4.65915114221998e-09 8.89777775654222e-09 2.11920144065872e-08
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" 0.564803100219638 0.688091377327118 0.480637647994976 0.0788258152856075 0.500456673707598 1.36241149528997e-15 0.00530272908384197 0.737179025098335 0.402840745054531 0.636985536366752 0.847637375014761 0.460461949340446 0.683890455123543 0.556517313602543 0.886582267122421 0.675025716750963 0.267505777440671 0.626015103069144 0.0143992524694334 0.619985723727918 0.53381567340024 0.845839818671437 0.593910311776307 0.750122047940819 0.213861409925726 0.606617448878988 0.00154998327172866 0.8570059904476 0.664483110640887 0.215013057225691 0.0919344960072647 0.656227694406407 0.434371215054101 0.483120319243424 0.549863278312915 0.474915467908435 0.304072362210074 0.601168812449822 0.8329851061269 0.503912785241081 0.283908092321862 0.52149000426388 0.00326820235268876 1 0.775169737209534 0.586577205954388 0.599486328109344 0.498899687822732
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" 0.0323244913919036 0.505156689973216 0.0272657702672355 0.0217267609933497 0.00183795621456559 1.00013897374625e-31 3.79170123669957e-13 0.0367908441663657 0.0220511980230337 0.206022065233279 0.369553791154763 0.0183207471610675 0.569236201492999 0.0211110415055831 0.345690754426252 0.170833452789395 0.00020387856610423 0.438391942005042 3.02419425868927e-08 0.119792299227678 0.011822816807261 0.859455129219431 0.0320761800620417 0.874325935643892 0.000160548910984872 0.533951075946528 1.21031066321098e-13 0.0540646145647028 0.459744352146143 2.56352262182226e-08 0.00144688790404133 0.364832825426245 0.00642784001295663 0.00257279507179721 0.0183626998371166 0.00160978999603691 0.000202484543014094 0.119280817338152 0.664198155324037 0.0126713681572266 1.57865846632575e-06 0.00700474220287368 5.49453993446163e-08 0.775169737209534 1 0.0904403811955979 0.251976622099001 0.154720580444449
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" 0.627509605302071 0.307974376246832 0.385230032099046 0.0366421613651379 0.0341244037255779 8.56429780302885e-32 4.55213927620392e-12 0.00186086292477057 0.129206133403294 0.620227370487983 0.308698278559676 0.248374861798511 0.531493329988041 0.486603294470159 0.00273513812078756 0.849568406987628 4.56648229201786e-06 0.872741085508651 1.65342012322379e-09 0.905227605236154 0.00104362297978814 0.216422673232113 0.479271073598153 0.173495301624881 0.00260864128165697 0.92163642997193 5.96864297786472e-16 4.58804335966603e-05 0.380816690826167 1.15620143322753e-07 0.00522439062005172 0.476225259096161 0.0461877691803238 0.0387486580352604 0.401695075406639 7.17359426007962e-05 3.42968415231337e-06 0.606526514206628 0.00138071481456262 0.299434890904131 2.36889391559515e-05 0.145011214238518 4.65915114221998e-09 0.586577205954388 0.0904403811955979 1 0.915283528790176 0.524843781052167
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" 0.758707650499793 0.535924169869786 0.687635521306291 0.0369934613050375 0.244860838095019 6.36934516883916e-31 8.39861653061464e-11 0.00545675061871895 0.188536882683918 0.826598923704741 0.591700218797185 0.377700134832399 0.650180413247039 0.690883697636648 0.0481172028108244 0.966561425092132 2.05647455118147e-05 0.929695819198562 4.73645922160034e-09 0.990669723433097 0.00256728064749572 0.366867495953952 0.587861106810283 0.342608240792845 0.00669242563007742 0.897824896040017 4.88457919611098e-15 0.00372479524002907 0.596760035993866 0.000136450202268188 0.0067449497311695 0.702126643748381 0.136264377016642 0.179182547945633 0.638474816963031 0.000299646247370987 1.98890503068332e-05 0.877257260878478 0.0457814453943997 0.540606563737271 0.00320622907282625 0.454906177732407 8.89777775654222e-09 0.599486328109344 0.251976622099001 0.915283528790176 1 0.545706360931356
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia" 0.595143632047897 0.294545539138688 0.622507231118172 0.0681218211944293 0.673777572423789 2.47007160971646e-31 7.04823936345331e-08 0.00555539671951292 0.598988776214658 0.416214901145413 0.328791737722901 0.89575479685934 0.386952186345741 0.637072818317885 0.0475167583139638 0.501725411572404 4.28058117253443e-05 0.561773974386752 3.27767416550702e-08 0.543758853191035 0.00128941578934921 0.188391304587376 0.717922418591324 0.18967561830875 0.0899401338659926 0.754594369447063 1.01835999423057e-13 0.00745966713102511 0.326737970609588 0.0243107712061289 0.0215107487878497 0.335973034497891 0.621866204429076 0.822468921052381 0.665742851987609 0.000519677234622238 3.54703314359487e-05 0.430992529760076 0.101893352874153 0.755155565763035 0.0912751341706047 0.791789245995978 2.11920144065872e-08 0.498899687822732 0.154720580444449 0.524843781052167 0.545706360931356 1
