"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.00026898416481802 0.00189588675454599 0.000202818652091564 0.00446330270919703 1.89369575846568e-21 4.96586982971144e-19 0.397911004570192 0.000976801506140691 0.0204588574239735 5.53746661331456e-05 0.390472806988962 0.008102591379618 0.120678985338996 0.118415383320443 0.13557159415696 5.13840980875813e-08 0.0241082493713032 1.92499349793707e-11 0.24985575424684 0.00512931319592491 0.20646663935267 0.00359502895516272 0.427151036355806 0.000416089370278097 0.0816120610289832 0.000148162597761292 4.89211800596134e-05 0.492136894509235 0.000268127610283955 0.000439548146465833 0.887308499230015 0.0673442091717547 0.00968450554772628 0.747674293304292 2.8391830031449e-06 0.368077795916993 2.85508500268428e-05 0.00355218204560526 0.0164875413685817 1.23433963529543e-06 2.09766770149038e-05 4.16533474378866e-11 0.0336209841174429 0.234207283626955 9.38633538005718e-06 0.114596340351032 0.0269987760842907
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" 0.00968450554772628 7.2680122880029e-08 7.73391390356224e-07 0.00273982945972051 0.944965925040934 0 4.24082990946317e-11 0.000646445917228307 0.30287728201615 0.000102414119636692 8.87399258461091e-07 0.0104856159403216 1.7369827171288e-05 0.0158785747671127 1.02183886088451e-05 0.109385449899756 1.49868421155033e-11 0.0010963418242677 1.39057664347581e-13 0.178326830152919 8.67790387425916e-05 0.603835006738857 0.909363679513615 0.00928871671973638 0.0332073145265936 0.872906529285932 1.1829004696976e-06 5.59943803931775e-07 0.00309622991988476 0.101658040058078 0.0348279206788304 0.0956044307964713 0.941962577348218 1 0.0372562680955177 2.70640635458008e-07 0.0188160481660489 8.42540344159204e-08 1.54102436344949e-06 4.75236012986713e-07 0.0133062724334283 0.0926884494419883 1.88293824976427e-13 0.00352880776492137 0.000611851733134161 3.94879822174232e-08 0.0019685673952321 0.697206103751343
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" 0.747674293304292 0.000259438968353004 0.000747786486673276 0.000114691593888105 0.194687463211229 0 0 0.836417658960868 0.0184428349467902 0.00818600929205022 8.95701259230125e-05 0.405370175845451 0.00158418831360229 0.346137917496623 0.0120426178351111 0.445754970586307 1.46518798273475e-07 0.0151564753504845 1.12062902017316e-11 0.979851254565651 0.00114361554468777 0.464494503885083 0.044824131508449 0.29374057051887 0.00833980524793509 0.783721672278762 4.52992251591145e-05 1.20438805223482e-05 0.0964007909525249 0.0333744767315654 0.00365289704903704 0.539108930056952 0.477450752614117 0.0372562680955177 1 4.14868375742117e-06 0.30135895114808 0.000358847306633159 0.00183307358514218 0.0109253815945951 1.87930742955702e-06 0.0101344334030983 2.009750144083e-10 0.0722764293566445 0.0432735020476662 0.000105155051703498 0.231245014852274 0.094350582440657
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" 2.8391830031449e-06 1.7578254102979e-05 1.17619742461272e-05 8.13479386296834e-07 6.95468014288991e-08 0 0 3.01420689396981e-05 9.49755393220286e-07 4.94710984089153e-05 7.46604317474198e-05 2.36604196457435e-06 0.00130934579701014 4.25363830158787e-07 0.0312296304256243 0.000317460650753887 0.311988824058987 0.00192088425403369 0.0100482928314038 5.11221490828717e-05 0.753917892045436 0.00329314471325093 3.7389045084435e-06 0.00466855622013229 4.15026917277572e-08 0.00111644342103934 0.00708210394151774 0.145696056650957 0.000123060118025764 3.05198888383984e-08 7.66208430036386e-08 0.000233839814049119 8.22092291834498e-05 2.70640635458008e-07 4.14868375742117e-06 1 0.382144231336417 0.000106934254993871 0.00926691541020767 4.13631594723759e-07 1.22355795392968e-11 1.26705386490044e-07 0.00889594396444804 0.948705215197124 0.000959715424166321 3.69445072376249e-05 4.52695964359911e-06 2.88969823063021e-09
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" 0.368077795916993 0.506634227175057 0.618398371029134 1.9600910872164e-07 0.051624441047218 0 8.88178419700125e-16 0.492723112153785 0.00502775188154425 0.543544337024366 0.539059523693302 0.380083204447902 0.838086519335941 0.217379957331796 0.632096593402832 0.470998202070933 0.45150057670801 0.416872760560528 0.00389482417117961 0.349394910765437 0.356906786859466 0.00970567313564885 0.0520048334508871 0.875383743581918 0.000221133097251247 0.143625172765216 0.0275257326495521 0.967622850463191 0.48163362241741 6.77055122544346e-06 4.38125187516292e-05 0.099932440838701 0.0281331413188233 0.0188160481660489 0.30135895114808 0.382144231336417 1 0.576390129632542 0.925282949588184 0.316446368432957 1.01552355562127e-05 0.057361997105708 0.0251098903493099 0.770367610775451 0.210068112323352 0.864709891685332 0.398676152500109 0.0189840163161624
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" 2.85508500268428e-05 0.633490025065642 0.275287253061977 4.24499088040875e-05 1.98638594461897e-09 0 0 0.000230047699608216 7.05870430173228e-06 0.112457063557999 0.208718278568871 0.0194088494073867 0.0614300798145488 1.12773392846321e-08 0.20760179355061 0.000595354017052685 0.000562889859293175 0.572601654094454 6.15792151514342e-07 0.0181408874204707 0.00556738828331271 0.096958529300702 0.000395850579502977 0.831588495581122 2.89201615233381e-06 0.00657297869553153 8.5297746662891e-05 0.000157677658364298 0.0719288670037719 7.5878396152973e-06 7.64341573034066e-06 0.649548414686554 0.00453807568384668 8.42540344159204e-08 0.000358847306633159 0.000106934254993871 0.576390129632542 1 0.038151091316168 0.025499090991878 3.88937857578278e-08 1.23998772910192e-11 1.8376267396647e-08 0.0773557641347067 0.971576809578819 0.735379894071827 0.00219068872201821 7.02600911347846e-06
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" 0.00355218204560526 0.14994725695326 0.0995182717635135 2.74816156229374e-05 9.74661729546966e-07 0 0 0.0157021658410896 8.54524940985257e-06 0.108648798200079 0.196578507755526 0.0322640710865734 0.656674353314739 3.58093471126697e-05 0.784118593060508 0.0894941941748004 0.292454612122575 0.566473922959889 1.34240539971413e-05 0.0136890490569836 0.0495836600528799 0.00273374507655144 3.37267025196653e-07 0.213765215726789 5.23294906074057e-07 0.0349545407796106 0.00046414821549743 0.293515862525301 0.100918880551029 2.69337949720949e-08 1.29209074328784e-07 0.0188954186925847 0.000488651065321699 1.54102436344949e-06 0.00183307358514218 0.00926691541020767 0.925282949588184 0.038151091316168 1 0.00784915218845168 1.8580349218072e-09 1.46295283643219e-07 7.90636432737024e-05 0.120214841642938 0.193748412827127 0.293928337984244 0.0031705363651883 1.3478269469258e-05
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" 0.0164875413685817 0.0504955553720183 0.309927366307881 8.89625281781381e-05 1.44242127109173e-05 0 0 0.084705880533462 0.000663724038496349 0.685483493102181 0.00397978603491273 0.370508761513366 0.00478460038008571 0.000167810239716015 0.0385538232376248 0.0132042745137548 3.17024693327867e-07 0.0685913938465063 2.03257193206188e-11 0.124438903839117 0.00182389563810627 0.144514562065645 0.00462265373270365 0.383248794798555 7.50826929603043e-05 0.0512868220814831 3.71119480325125e-05 1.61561066992902e-05 0.950949209771605 0.000699533038354128 1.516140222102e-05 0.820462876317729 0.0292245529749491 4.75236012986713e-07 0.0109253815945951 4.13631594723759e-07 0.316446368432957 0.025499090991878 0.00784915218845168 1 5.3861948445776e-07 7.26329042152312e-07 8.04620814420787e-11 0.0291632324568891 0.236398107362753 0.0754290196604246 0.0791619315505134 5.61956247728737e-05
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" 1.23433963529543e-06 8.9491649239324e-10 1.65911053861642e-08 0.00651340501092901 0.000259591967231947 0 6.98561777312534e-08 3.35660031123522e-06 0.122249847312038 1.58980272320135e-07 3.84692864800911e-09 5.86976592888275e-05 3.15922595502905e-08 1.09593087940254e-05 3.67208524665184e-11 6.83249975728998e-05 4.2952776422475e-12 9.92145352054653e-07 5.5945772973306e-14 7.10780112455491e-06 1.33549132314091e-06 0.00167577324638611 0.00049448257073394 8.12045576444391e-07 0.77443205179349 0.0070043097267775 2.44180863823896e-10 1.98906439045645e-12 6.97985002913558e-08 0.365536188620813 0.10304039849642 8.16234420696342e-05 0.00226772101592101 0.0133062724334283 1.87930742955702e-06 1.22355795392968e-11 1.01552355562127e-05 3.88937857578278e-08 1.8580349218072e-09 5.3861948445776e-07 1 0.0017250490514924 2.88058465969243e-12 8.71960219281931e-05 3.87256924971879e-07 3.38969741164874e-10 1.63415678966494e-06 0.0234731693806973
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" 2.09766770149038e-05 6.59649348150655e-10 3.71746252508863e-08 0.00042522795957578 0.776386516327232 0 0 0.000142981148512955 0.565402661819212 1.77053602497867e-06 1.7790622699006e-09 0.00145691759921922 3.7932720269459e-05 0.00527951997770053 4.54956541492454e-05 0.00255592946196287 7.13493639423821e-12 0.00163389868753579 2.95110960170756e-13 0.0358809384124335 0.000702463787041027 0.684307593335763 0.362229639388292 0.0146301449825132 0.127428032482611 0.499619034956067 9.93119429538308e-06 2.02995214142071e-07 0.000557482229251923 0.304280291201193 0.0679940617063597 0.0740346247265418 0.312977991230665 0.0926884494419883 0.0101344334030983 1.26705386490044e-07 0.057361997105708 1.23998772910192e-11 1.46295283643219e-07 7.26329042152312e-07 0.0017250490514924 1 5.8546500980583e-12 0.00919841959924317 0.000708088166938348 4.88074025639662e-11 2.33189476421813e-05 0.969137210551923
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" 4.16533474378866e-11 1.21904708549891e-10 3.47197826044976e-11 2.09404665385549e-07 5.00044450291171e-13 0 0 9.30691079759072e-11 9.12132591679438e-11 1.66445968119433e-10 8.98583651931517e-10 4.54014603690212e-12 3.10466947950339e-06 1.04083408558608e-11 0.000107071866884745 1.60102883617341e-07 0.00191216095021285 6.3196332611426e-09 0.643465363867927 2.49186045131466e-08 0.107910367859114 3.83846735507731e-07 1.9950296969995e-09 5.76003734680253e-05 1.73885350562841e-11 3.36151740443213e-07 0.362276786655422 0.00012494646036787 3.43095127419701e-07 3.39950290140223e-13 1.40436773321539e-10 2.13287791892558e-05 6.99006186266615e-10 1.88293824976427e-13 2.009750144083e-10 0.00889594396444804 0.0251098903493099 1.8376267396647e-08 7.90636432737024e-05 8.04620814420787e-11 2.88058465969243e-12 5.8546500980583e-12 1 0.0929328874904276 2.7108207982916e-06 7.16202829817668e-10 1.98869345349502e-10 2.46915696787359e-11
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" 0.0336209841174429 0.0869336790196529 0.0807482614910491 8.69602375381806e-05 0.00688558951910823 0 5.30304467005749e-10 0.0821075034333418 0.0116927733234424 0.162073779582918 0.136817136141373 0.0350053990269976 0.543135057527157 0.00917007659177793 0.305748416382314 0.0600649169160672 0.986264262316904 0.054525842575708 0.00136363667042926 0.0700430916441288 0.764418173779622 0.0355957695568849 0.00531587516037768 0.0898017655910488 0.000664260919748694 0.0783204891420142 0.0131124029717773 0.275565374420018 0.0754815208272901 0.0003579883749385 0.00146179351201092 0.035058646988523 0.0106242666611849 0.00352880776492137 0.0722764293566445 0.948705215197124 0.770367610775451 0.0773557641347067 0.120214841642938 0.0291632324568891 8.71960219281931e-05 0.00919841959924317 0.0929328874904276 1 0.0818966173048073 0.0863641773565418 0.0421253476565613 0.00340236184306378
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" 0.234207283626955 0.620248868600112 0.916622418928275 0.000458320805517776 0.00101520882691974 0 4.44089209850063e-15 0.635220034365142 0.00409492717025306 0.883488913038681 0.249294976110871 0.265240654932339 0.55858224048896 0.0489918984202771 0.172764770938183 0.433471591495423 0.00182351082208484 0.786359457272194 6.16853474680468e-06 0.210312303416437 0.0188886128874859 0.165830930767382 0.00126591315694058 0.72996089250627 4.50585786238022e-06 0.0240614091125988 0.000579592000823675 0.00749241630671068 0.546726714071311 0.000116106693502704 5.94725527602868e-06 0.881496480232392 0.0780905648991304 0.000611851733134161 0.0432735020476662 0.000959715424166321 0.210068112323352 0.971576809578819 0.193748412827127 0.236398107362753 3.87256924971879e-07 0.000708088166938348 2.7108207982916e-06 0.0818966173048073 1 0.994026057851444 0.245395436227664 0.00242362143262387
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" 9.38633538005718e-06 0.957658591104587 0.200577862937406 0.000134259708697959 2.93066571011025e-09 0 0 0.00361567229523763 1.3462116201568e-05 0.35737889591315 0.0211026638420081 0.0710430338124195 0.0270159409770695 1.32489767401545e-06 0.422522338396991 0.00034386006187126 4.61139510864709e-05 0.273636435146225 1.00105510270178e-09 0.00464957513572117 0.0135066067970285 0.0564344943482613 9.5488810072597e-05 0.503754780732736 5.54357313387044e-07 0.00143266057533609 0.000182139325038982 0.000215444517808057 0.0592382881453344 2.92840060143185e-05 9.58547300200507e-07 0.305796710634204 0.00269522151135804 3.94879822174232e-08 0.000105155051703498 3.69445072376249e-05 0.864709891685332 0.735379894071827 0.293928337984244 0.0754290196604246 3.38969741164874e-10 4.88074025639662e-11 7.16202829817668e-10 0.0863641773565418 0.994026057851444 1 0.000255976607463583 9.9176882749356e-06
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" 0.114596340351032 0.00216553096416924 0.00590835058239502 0.000170203500985178 0.000554727805937238 0 0 0.486920765409494 0.00234779626958059 0.0786534934481741 0.000152483877984471 0.9313874624505 0.0038507623496494 0.0662538823095506 0.038065026670899 0.0766979599171063 7.52844933909571e-08 0.0534060553189393 7.79883983462903e-11 0.144869321377043 0.00320561403452436 0.241915081499089 0.00475502795059368 0.49825956343532 0.000498056811820469 0.057437354539454 0.00012699041878462 1.79942398794602e-05 0.652300060756772 0.000534653710100752 0.000986048715045484 0.802726177497584 0.0502162359362326 0.0019685673952321 0.231245014852274 4.52695964359911e-06 0.398676152500109 0.00219068872201821 0.0031705363651883 0.0791619315505134 1.63415678966494e-06 2.33189476421813e-05 1.98869345349502e-10 0.0421253476565613 0.245395436227664 0.000255976607463583 1 0.0476398116376013
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia" 0.0269987760842907 2.60996672243058e-06 0.000136301126138757 0.0030734030867603 0.949803024000099 0 2.09245953897153e-11 0.00422441163860024 0.537368407211687 0.000908315381571973 4.67790220865557e-07 0.00771050780943719 2.37668616651058e-05 0.226473419446414 0.000335206186416623 0.399024013411553 1.89045778823574e-09 0.000622772744475468 1.94921251992604e-11 0.208739250035337 0.00118243712577721 0.889909932938294 0.834169148051248 0.0322972658417394 0.0794469156259352 0.906512600042587 4.16952108062242e-06 2.32516112650668e-07 0.0321290932780002 0.282260592778092 0.0252242009000774 0.255880518082773 0.511763116951632 0.697206103751343 0.094350582440657 2.88969823063021e-09 0.0189840163161624 7.02600911347846e-06 1.3478269469258e-05 5.61956247728737e-05 0.0234731693806973 0.969137210551923 2.46915696787359e-11 0.00340236184306378 0.00242362143262387 9.9176882749356e-06 0.0476398116376013 1
