"k__Bacteria;__;__;__;__;__" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia" "k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium" "k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"
"k__Bacteria;__;__;__;__;__" 1 0.247235852708634 0.760724455873564 0.367496668540889 0.258787722692577 0.000105622333805511 0.00364616965875153 0.367165821853334 0.405150905854744 0.326021776942517 0.153637054783198 0.369506456969295 0.794738794004153 0.613093194074569 0.00648110233453769 0.879575908660282 0.00387122899515102 0.640665828323534 0.0114577325592167 0.879550199874827 0.0656146440442797 0.420862151034192 0.596415649679322 0.483931880425429 0.175462987154604 0.929878213640201 0.000716100527228036 0.0117730404158141 0.349946078583303 0.00270307577611151 0.193933473301612 0.651474885835366 0.226582589825669 0.133762840186417 0.45789318498737 0.00911259176025814 0.0410516936196946 0.216970064982023 0.0364386897272773 0.438903259624785 0.0249445717243724 0.202982698520832 0.000295824067765182 0.867771212133315 0.174217175690922 0.64138789095041 0.759337881531297 0.672157325803569
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" 0.00911259176025814 0.021158522003464 0.00903213154667437 0.105865468304531 0.00583552680587696 4.96210413523102e-05 0.000508115108504126 0.292381587200211 0.0158642538375346 0.0180864498528389 0.0193654395555575 0.0061640446801805 0.0492178978663808 0.00897382746934938 0.0801579719774732 0.0276388224443058 0.510942366371968 0.0233129461817971 0.101138563068768 0.0147017466659001 0.90510770989072 0.13128060160245 0.0123217003385681 0.0372827503084459 0.0100233526179199 0.171315529810044 0.0183229743160827 0.252621536463181 0.0305754255785428 0.00130648800010857 0.0397134374515532 0.0340569419633137 0.0149153884590315 0.00411943845789597 0.00917537572117844 1 0.841025924752902 0.0131078441385585 0.0531745906561112 0.00614643514818547 0.00297274663660274 0.00759503772047321 0.00823960352620623 0.562513323356421 0.0205427423703215 0.0109643552765457 0.0181173451235577 0.0410379425164781
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" 0.0410516936196946 0.0789506129606852 0.040908495901254 0.150672827701371 0.03282803400331 8.03384681695718e-05 0.000750804143303752 0.262723397625163 0.0439690962131494 0.0548084651840086 0.0669184763914779 0.0294979416273782 0.139077475977311 0.0389020432376362 0.107847541146439 0.0566307308890914 0.739075567908274 0.0771736618747345 0.156128652359925 0.0431803560203294 0.697363348818857 0.0367742775150972 0.0352866691381278 0.0480937157055344 0.0128247666906158 0.176972911216566 0.0217882510263148 0.339265156354338 0.0764973147648558 0.00423407658743424 0.0377250235489285 0.0548587892843402 0.0233300052970267 0.022105910137977 0.0384287272157676 0.841025924752902 1 0.0573296095448224 0.0966019691220101 0.0337464241490497 0.0116973662990212 0.0354583794641201 0.0142869461995367 0.547302640346311 0.0853344399626408 0.0476805526402833 0.0474994370440769 0.0295848505640944
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" 0.216970064982023 0.457672371444151 0.143057343668859 0.361782948760299 0.133286083793079 0.00010085964679396 0.00327225239277573 0.437708997653567 0.342414394258686 0.807887890951702 0.505385019327386 0.197699653620608 0.896838444436686 0.125693404063145 0.0326110263848849 0.823988461043432 0.00543608081026181 0.77844121727451 0.013832289297435 0.680229009622579 0.0768769067995968 0.523785393219626 0.406986658252187 0.605323525111743 0.154929225659145 0.872576480571687 0.000671137707409342 0.0207627574202258 0.63387026257713 0.00174976483175837 0.183693524931949 0.887516332951621 0.138872260882219 0.0823252195181688 0.137242162560119 0.0131078441385585 0.0573296095448224 1 0.0594543474390896 0.161717751198967 0.0148357376848575 0.0876713952403745 0.000379546887886439 0.885912224042489 0.370735312193822 0.6502654230378 0.877134521413656 0.574021792309995
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" 0.0364386897272773 0.360774507631263 0.0312630889264218 0.308464889859059 0.0177989435018706 9.72195101436313e-05 0.00148398954491569 0.794983418444378 0.153947294042327 0.20933618158833 0.185504959046586 0.031126046038823 0.625324517376571 0.0282869432061436 0.865596971655044 0.145561887211176 0.0237939856179514 0.636510488587316 0.0197053583865285 0.12785924705314 0.152417868660589 0.915779386717322 0.0699794992241982 0.570234051071213 0.0515414132042963 0.663888413424185 0.000785870440177971 0.180299140908174 0.396549087186275 0.000344153101609512 0.0947706379341011 0.294028261059555 0.0187077445832327 0.00821526539686857 0.0224873958439507 0.0531745906561112 0.0966019691220101 0.0594543474390896 1 0.0165025549834423 0.00694909033450308 0.0175141977276858 0.000675076238382144 0.961298338806003 0.608577875351803 0.0733761019488776 0.100169834871352 0.307104441504996
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" 0.438903259624785 0.182815476758002 0.603434706593119 0.39066267718493 0.546289722539499 0.000108996732940181 0.00590747804084035 0.321999442885927 0.508174514935284 0.190877633975314 0.0749342636052898 0.636132939494742 0.683198336136034 0.543749530415784 0.00698307854076585 0.65614585518936 0.00278857357337503 0.529169460975087 0.0132286784839382 0.564782113064593 0.0531846230604616 0.334060100451764 0.756817260539375 0.352826863316149 0.229019581035416 0.998499522500853 0.00054345763518171 0.00697780136087911 0.260968826884516 0.0123729778147933 0.220704666340149 0.464086765552186 0.346869191091438 0.353345458658499 0.801735414765179 0.00614643514818547 0.0337464241490497 0.161717751198967 0.0165025549834423 1 0.0662736048466213 0.885585805903799 0.000242681179168591 0.816667313666568 0.132970917913361 0.368089427756925 0.568243187007482 0.783639938764058
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" 0.0249445717243724 0.0155521817666364 0.0306284443702656 0.505754588498176 0.0850487437088276 0.000154771545545995 0.0236176127510632 0.0876842665812989 0.624386299505297 0.0177629689442504 0.0141875418858513 0.0821845118102392 0.259034203611402 0.0274731289810726 0.000646660790428299 0.0387148354215433 0.00168947434642752 0.107242375210686 0.00662358655987894 0.0281949052008832 0.0141524484667177 0.0553186565393868 0.0453092668443911 0.0569446657637347 0.766277888379949 0.512804923749455 0.000452091732860538 0.00286839728089938 0.00748454252347186 0.497214952558332 0.3496568870474 0.0114750955145844 0.28385448148134 0.218135175984287 0.0292227307212097 0.00297274663660274 0.0116973662990212 0.0148357376848575 0.00694909033450308 0.0662736048466213 1 0.0386491030541969 0.000275370461873425 0.66681795606068 0.0185309734587091 0.0313477395689643 0.0572322027269671 0.433054894254024
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" 0.202982698520832 0.14159408381245 0.392606831359545 0.386880420315745 0.674182164749755 0.000107461593584768 0.0036376379211136 0.307870255593529 0.488110231653625 0.149339956663739 0.0850273785890971 0.804215855704487 0.67489137286288 0.276800444174132 0.00387107863595137 0.574773824101593 0.00332339537270454 0.498402445767673 0.0104055647370264 0.46727878021247 0.0550448917602437 0.309510765815082 0.894383688312112 0.350359201129878 0.225538636784466 0.991750547708828 0.000662572809269957 0.0083353851170791 0.186071141082857 0.0060272163171885 0.213517299408394 0.391060466285918 0.373620045927516 0.389795307579718 0.630447762682176 0.00759503772047321 0.0354583794641201 0.0876713952403745 0.0175141977276858 0.885585805903799 0.0386491030541969 1 0.000272693337514229 0.835783846241577 0.116903759368945 0.257218584357087 0.456167726928762 0.799236635208285
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__" 0.000295824067765182 0.000617501750385219 0.000281712249046384 0.0103121694754642 0.000268443098689675 2.32102138381096e-05 2.09969782276609e-05 0.00433305616087043 0.000497661513222392 0.000464444706062661 0.000339677619789258 0.000238940316963809 0.000927951573756247 0.000280415695473213 0.000924861749897588 0.000582175040194977 0.0252398631197827 0.00036239424361173 0.570427344686284 0.000354636122569252 0.0149986343060182 0.000785197381620639 0.00041647941361167 0.000581532427664566 0.000488955446760753 0.00842919135537323 0.950766146087492 0.000469796600335304 0.0009522382368784 0.000126132965573844 0.00460831599032718 0.000607941507885901 0.000598108343286219 0.000172772839971858 0.00029600947194508 0.00823960352620623 0.0142869461995367 0.000379546887886439 0.000675076238382144 0.000242681179168591 0.000275370461873425 0.000272693337514229 1 0.0382095238056426 0.000731074223595529 0.000318750867090989 0.000363169623925907 0.000337687434745382
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" 0.867771212133315 0.94309107460402 0.816610764651923 0.484874593639827 0.82959352578289 0.00297964981195986 0.208392546402615 0.88604778205906 0.735011375689704 0.922829591195007 0.97658133889805 0.815199821630889 0.851609356160812 0.861733010937697 0.960681814058518 0.925503577720037 0.379658308283409 0.941474769470342 0.082965449051746 0.886006707058706 0.627365263186091 0.956649606228939 0.854256521692053 0.960244594475625 0.587792613250772 0.868238228947588 0.0538138344202896 0.753117507357862 0.918031976922715 0.561875352975022 0.409612213405629 0.910778881686009 0.787991089309988 0.807160190622377 0.850963932112312 0.562513323356421 0.547302640346311 0.885912224042489 0.961298338806003 0.816667313666568 0.66681795606068 0.835783846241577 0.0382095238056426 1 0.958702522877045 0.886976352055033 0.876348755534381 0.798900424420305
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" 0.174217175690922 0.747572843856448 0.171556929139973 0.336511924295791 0.113997982631874 0.000116364264874047 0.00367520351537565 0.557327740206457 0.24408075025075 0.547893168509062 0.640095203492224 0.098634261413594 0.819986825607659 0.14304844382858 0.412952569931024 0.413620745381504 0.00990948148060677 0.792124495586021 0.0164858380586292 0.332757682472052 0.14426176470136 0.898374574790926 0.129467018037391 0.964901237797937 0.0755121176585358 0.781051864977068 0.00155643822060592 0.127965541704781 0.658833734258367 0.00134069589961427 0.145059159726558 0.643712403876563 0.147926446314159 0.0372025181372406 0.162170741535661 0.0205427423703215 0.0853344399626408 0.370735312193822 0.608577875351803 0.132970917913361 0.0185309734587091 0.116903759368945 0.000731074223595529 0.958702522877045 1 0.298325897236986 0.400027511096274 0.385160765422676
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" 0.64138789095041 0.433605860895436 0.408641613985493 0.352240160138264 0.220270676718792 0.000102953197409827 0.00365673057572724 0.416473430504519 0.368126224181765 0.632649307192155 0.383714083155715 0.298450023344118 0.872755398580544 0.535621975520841 0.0360676467201509 0.929145572613916 0.00543004830463356 0.737221613543394 0.0122245202058464 0.96662704310176 0.0845766435322106 0.508162922707351 0.522279846331311 0.498888479696544 0.164995874087559 0.884844629071632 0.000639730662473692 0.0201952319356591 0.565734974884373 0.00279000414863684 0.189901870298625 0.804122817119152 0.195856170414064 0.133818111989534 0.448652645183272 0.0109643552765457 0.0476805526402833 0.6502654230378 0.0733761019488776 0.368089427756925 0.0313477395689643 0.257218584357087 0.000318750867090989 0.886976352055033 0.298325897236986 1 0.915701283519806 0.613378802143701
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" 0.759337881531297 0.542100723335168 0.688511047713221 0.365267794347775 0.354579982410717 9.65652646333082e-05 0.00367657287914813 0.401066420664282 0.396352644463613 0.824417479257123 0.582751543780069 0.443724336423787 0.829387994823957 0.691677862547334 0.0778230299607875 0.960642748133136 0.00681583334719305 0.739047093566938 0.0126671077309856 0.990598423526741 0.082744872171018 0.458227109275708 0.667463098812718 0.495165757432004 0.205168119513515 0.92929999288891 0.000800558346558899 0.0298669840453023 0.615057051028491 0.00554118334245957 0.193269067252757 0.702628339173243 0.170104330500756 0.294968609246722 0.661561659650008 0.0181173451235577 0.0474994370440769 0.877134521413656 0.100169834871352 0.568243187007482 0.0572322027269671 0.456167726928762 0.000363169623925907 0.876348755534381 0.400027511096274 0.915701283519806 1 0.659723200622754
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia" 0.672157325803569 0.473227687579949 0.697371871042533 0.448041640052927 0.70577753812239 0.000107282935099096 0.0134565568962668 0.331427239401571 0.774503028086883 0.518362191251922 0.466954138002942 0.817108146331134 0.65682871653021 0.6895040562136 0.202112992913118 0.629395565157378 0.0172519186675099 0.545042293813519 0.0127399208006347 0.661148197479564 0.0390399788193472 0.290682892998622 0.822845574226663 0.46575684928695 0.427510597278728 0.876429722559789 0.00101297823838598 0.0799563088124391 0.525175114618827 0.24011030258018 0.292229392241635 0.553225652697091 0.833841567433276 0.937592365484193 0.730249811142044 0.0410379425164781 0.0295848505640944 0.574021792309995 0.307104441504996 0.783639938764058 0.433054894254024 0.799236635208285 0.000337687434745382 0.798900424420305 0.385160765422676 0.613378802143701 0.659723200622754 1
